OBJECTID_1,OBJECTID,PadID,crosc_9m,crosc_15m,crosc_21m,crosc_27m,crosc_33m,crosc_39m,crosc_45m,crosc_51m,crosc_57m,crosc_63m,crosc_69m,crosc_75m,crosc_81m,crosc_87m,crosc_93m,crosc_99m,crosc_105m,crosc_111m,crosc_117m,crosc_123m,crosc_130m,crosc_150m,crosc_170m,crosc_190m,crosc_210m,crosc_230m,crosc_250m,crosc_270m,crosc_290m,crosc_310m,crosc_330m,crosc_350m,crosc_370m,crosc_390m,crosc_410m,crosc_430m,crosc_450m,crosc_470m,crosc_530m,crosc_570m,crosc_610m,crosc_650m,crosc_690m,crosc_730m,crosc_770m,crosc_810m,crosc_850m,crosc_890m,crosc_930m,crosc_970m,crosc_1010m,crosc_1110m,crosc_1290m,crosc_1470m,crosc_1650m,crosc_1830m,crosc_2010m,crosc_2190m,crosc_2370m,crosc_2550m,crosc_2730m,crosc_2910m,crosc_3090m,crosc_3270m,crosc_3450m,crosc_3630m,crosc_3810m,crosc_3990m,crosc_4170m,crosc_4350m,crosc_4530m,crosc_4710m,crosc_4890m,crosc_5070m
547,547,EIA06T,0.000565237,0.000173268,0.000714829,0.000993411,0.00110098,0.001096513,0.001006946,0.001004251,0.001494522,0.002086957,0.002068722,0.001692204,0.001300736,0.000991881,0.000769399,0.000616696,0.000525615,0.000495021,0.000505781,0.000472263,0.000437727,0.000291066,0.000259133,0.00026026,0.000228807,0.000157471,8.34187E-05,3.64986E-05,1.55807E-05,1.19214E-05,1.72052E-05,2.57166E-05,3.57796E-05,4.36917E-05,4.66621E-05,4.80371E-05,4.91497E-05,4.71388E-05,3.20696E-05,2.14176E-05,1.09956E-05,1.4196E-06,-7.69541E-06,-1.57079E-05,-2.17013E-05,-2.57586E-05,-2.86472E-05,-3.05096E-05,-3.14811E-05,-3.16197E-05,-3.12738E-05,-3.03076E-05,-2.69186E-05,-2.45881E-05,-2.20056E-05,-1.74445E-05,-1.21386E-05,-7.78329E-06,-5.02805E-06,-3.29483E-06,-1.98169E-06,-1.13293E-06,-5.36273E-07,-2.23221E-07,4.57189E-08,1.7096E-07,2.11104E-07,2.69342E-07,3.52585E-07,4.23505E-07,4.25828E-07,4.38744E-07,4.34676E-07,3.60358E-07
548,548,EIA05T,-0.002115688,-0.00250022,-0.001126948,-0.00013125,0.00030707,0.000493373,0.000518178,0.00044477,0.000418818,0.000642062,0.000896149,0.000819098,0.000566181,0.000332237,0.000164247,5.374E-05,-6.71725E-06,-1.97116E-05,1.4982E-05,4.92276E-05,5.28402E-05,-5.32156E-05,-7.20059E-05,-6.64665E-05,-7.25693E-05,-6.74686E-05,-4.7883E-05,-2.09445E-05,4.55682E-06,2.65489E-05,4.1018E-05,4.96812E-05,5.7972E-05,6.08909E-05,5.97604E-05,5.65497E-05,5.18508E-05,4.58456E-05,1.9645E-05,3.29428E-06,-9.74761E-06,-1.91873E-05,-2.62745E-05,-3.22124E-05,-3.73371E-05,-4.02311E-05,-4.07319E-05,-3.96713E-05,-3.84463E-05,-3.73838E-05,-3.62214E-05,-3.22433E-05,-2.61071E-05,-2.36889E-05,-2.17826E-05,-1.75836E-05,-1.23617E-05,-8.07964E-06,-5.43598E-06,-3.6705E-06,-2.34222E-06,-1.43635E-06,-8.27888E-07,-4.77867E-07,-1.89275E-07,-3.21589E-08,4.42027E-08,1.39456E-07,2.6107E-07,3.49531E-07,3.69283E-07,4.02828E-07,4.00964E-07,3.26556E-07
549,549,EIA04T,-0.004049293,-0.000757447,-0.000607512,-0.000330487,-0.000308896,-0.000363798,-0.00048646,-0.000619639,-0.000747147,-0.000843145,-0.000868905,-0.000896586,-0.000996333,-0.00110821,-0.001176045,-0.001196683,-0.001181931,-0.001143608,-0.001089455,-0.001018283,-0.000776261,-0.000723046,-0.000549845,-0.000343374,-0.000174906,-5.92398E-05,1.03718E-05,5.0785E-05,7.67828E-05,8.75192E-05,8.7395E-05,8.12134E-05,7.11759E-05,5.93995E-05,4.74685E-05,3.57944E-05,2.49854E-05,1.47351E-05,-1.30652E-05,-2.62614E-05,-3.70367E-05,-4.48448E-05,-5.00954E-05,-5.32591E-05,-5.4193E-05,-5.32543E-05,-5.15464E-05,-4.89374E-05,-4.5693E-05,-4.2344E-05,-3.9593E-05,-3.37866E-05,-2.55442E-05,-2.2745E-05,-2.13709E-05,-1.75543E-05,-1.25146E-05,-8.3615E-06,-5.84867E-06,-4.04961E-06,-2.69249E-06,-1.74532E-06,-1.10853E-06,-7.31237E-07,-4.19851E-07,-2.30789E-07,-1.13231E-07,2.69327E-08,1.74964E-07,2.76505E-07,3.14771E-07,3.69734E-07,3.66172E-07,2.91371E-07
550,550,EIA03T,0.000705348,-0.000223674,7.8059E-06,5.74474E-05,1.8777E-05,6.99848E-07,7.5413E-07,-1.46961E-06,1.55783E-05,4.04136E-05,5.74735E-05,6.20749E-05,6.91532E-05,8.02098E-05,8.83661E-05,9.50236E-05,9.95499E-05,0.000100664,9.50334E-05,8.23496E-05,-7.69083E-06,-4.69915E-05,-9.54473E-05,-9.64742E-05,-3.27103E-05,3.88474E-05,9.06078E-05,0.000109559,0.000103823,8.7648E-05,6.73905E-05,4.65145E-05,2.64943E-05,8.50888E-06,-7.10817E-06,-1.98126E-05,-3.04368E-05,-3.93855E-05,-6.07827E-05,-6.88367E-05,-7.3608E-05,-7.56501E-05,-7.61155E-05,-7.44266E-05,-7.05792E-05,-6.5551E-05,-5.98471E-05,-5.43169E-05,-4.98179E-05,-4.57531E-05,-4.15927E-05,-3.43367E-05,-2.46983E-05,-2.07564E-05,-2.01395E-05,-1.69681E-05,-1.25994E-05,-8.93001E-06,-6.61139E-06,-4.82031E-06,-3.33375E-06,-2.36011E-06,-1.65117E-06,-1.23205E-06,-8.60555E-07,-6.09586E-07,-3.88214E-07,-1.59163E-07,1.1001E-08,1.36673E-07,2.23068E-07,3.04331E-07,2.9402E-07,2.18061E-07
551,551,EIA02T,0.001687443,0.001221908,0.000760151,0.000884465,0.000962435,0.001039848,0.001139271,0.001208096,0.00130197,0.00135388,0.001357528,0.001321631,0.001251683,0.001147091,0.001007608,0.0008638,0.00073543,0.000646064,0.000601941,0.000566013,0.00049277,0.000233332,7.44812E-05,3.35082E-05,5.56601E-05,7.519E-05,6.81268E-05,4.29091E-05,1.24023E-05,-1.72484E-05,-4.28007E-05,-6.39085E-05,-8.03013E-05,-9.20361E-05,-9.99148E-05,-0.000105444,-0.000109216,-0.000112285,-0.00011442,-0.000110874,-0.000105776,-9.91276E-05,-9.21699E-05,-8.49178E-05,-7.7287E-05,-6.98208E-05,-6.29284E-05,-5.63457E-05,-5.0334E-05,-4.50486E-05,-4.07473E-05,-3.35525E-05,-2.40134E-05,-2.00403E-05,-1.94434E-05,-1.65022E-05,-1.2531E-05,-9.16681E-06,-6.93782E-06,-5.19211E-06,-3.6551E-06,-2.63894E-06,-1.91959E-06,-1.47316E-06,-1.06867E-06,-7.80846E-07,-5.01306E-07,-2.42534E-07,-6.7737E-08,7.13878E-08,1.84305E-07,2.70874E-07,2.55511E-07,1.84921E-07
552,552,EIA30T,0.001153535,0.00073231,0.000932129,0.000206972,-5.02385E-05,-0.00010047,-0.000131902,-0.000173302,-0.000202128,-0.000219598,-0.000208402,-0.000176519,-0.000141203,-0.00010115,-6.15852E-05,-2.24699E-05,1.44337E-05,4.83429E-05,7.9216E-05,0.000107886,0.00010815,0.000174639,0.000211474,0.00022551,0.000253097,0.000237825,0.000219841,0.000208292,0.000195457,0.000183888,0.0001683,0.000144808,0.000117358,9.02249E-05,6.52168E-05,4.46107E-05,2.80983E-05,1.54794E-05,-2.90142E-06,-1.24314E-06,3.41123E-06,8.88752E-06,1.11286E-05,1.11443E-05,8.72484E-06,4.9138E-06,8.26647E-07,-2.39437E-06,-4.80631E-06,-7.1463E-06,-9.44823E-06,-1.62254E-05,-2.07108E-05,-2.08429E-05,-1.68439E-05,-1.15708E-05,-7.36529E-06,-4.62783E-06,-2.10182E-06,-1.28805E-07,1.18316E-06,1.57021E-06,1.83705E-06,2.04925E-06,1.98422E-06,1.8842E-06,1.86998E-06,1.7409E-06,1.52708E-06,1.24982E-06,1.00286E-06,8.57545E-07,7.42011E-07,6.22809E-07
553,553,EIA29T,0.001164584,0.001796601,0.001873804,0.0016624,0.001438182,0.001282191,0.001179181,0.001128217,0.001095775,0.001091379,0.001091381,0.001089672,0.001096754,0.001105661,0.001116019,0.001121623,0.001123648,0.001119375,0.001110455,0.001096051,0.001062044,0.001002476,0.000907386,0.00080164,0.000696678,0.000597137,0.000496858,0.000414616,0.000345199,0.000287097,0.000240354,0.000200024,0.000163436,0.00013125,0.00010443,8.2625E-05,6.54288E-05,5.07542E-05,2.4302E-05,1.69308E-05,1.48958E-05,1.43163E-05,1.46242E-05,1.34033E-05,1.04687E-05,6.57806E-06,2.60967E-06,-1.23534E-06,-4.6966E-06,-7.11339E-06,-9.12347E-06,-1.41529E-05,-1.97107E-05,-2.05518E-05,-1.64719E-05,-1.13323E-05,-7.40136E-06,-4.51263E-06,-1.88189E-06,2.23323E-08,1.10991E-06,1.52291E-06,1.84339E-06,2.04844E-06,1.95256E-06,1.92393E-06,1.90911E-06,1.77942E-06,1.53409E-06,1.22145E-06,9.9676E-07,8.55922E-07,7.3975E-07,6.05427E-07
554,554,EIA28T,-0.003174126,-0.000102681,-1.43249E-06,-0.000100911,-0.000129001,-0.00014434,-0.000125859,-0.000103096,-7.89617E-05,-4.16846E-05,8.50045E-06,5.50905E-05,9.32299E-05,0.000123115,0.000149106,0.000169965,0.000185381,0.000196531,0.000202006,0.00020457,0.000237027,0.000227702,0.000222403,0.000227549,0.000234745,0.000243756,0.000243994,0.000253014,0.00022131,0.000197482,0.000184141,0.000170218,0.000154607,0.000135989,0.000116893,9.8735E-05,8.34806E-05,7.14822E-05,4.9393E-05,3.82964E-05,2.83298E-05,2.09669E-05,1.59563E-05,1.20248E-05,8.78538E-06,4.90168E-06,1.18189E-06,-2.40059E-06,-5.74279E-06,-8.68035E-06,-1.10962E-05,-1.53944E-05,-2.07729E-05,-2.14881E-05,-1.71841E-05,-1.21217E-05,-8.06916E-06,-4.82305E-06,-2.16503E-06,-3.16158E-07,6.94031E-07,1.19437E-06,1.56893E-06,1.78685E-06,1.72178E-06,1.73715E-06,1.72484E-06,1.6166E-06,1.38445E-06,1.10403E-06,9.25095E-07,8.05161E-07,7.00557E-07,5.704E-07
555,555,EIA27T,-0.001307749,-0.000911856,-0.000785427,-0.000674599,-0.000570157,-0.000540302,-0.000510717,-0.000451702,-0.000380971,-0.000306438,-0.000238587,-0.00018671,-0.000149797,-0.000125424,-0.000115812,-0.000115243,-0.000115894,-0.000114379,-0.0001116,-0.000106163,-0.000150192,-0.000139655,-0.000145508,-0.000163584,-0.00017199,-0.000161821,-0.000132686,-9.16323E-05,-4.84389E-05,-9.42261E-06,2.8479E-05,4.61211E-05,6.00747E-05,7.27798E-05,8.04759E-05,8.5024E-05,8.54834E-05,8.20643E-05,6.32045E-05,5.05446E-05,3.77519E-05,2.51474E-05,1.47886E-05,7.13067E-06,1.80799E-06,-2.052E-06,-5.1986E-06,-8.05346E-06,-1.03012E-05,-1.21271E-05,-1.39608E-05,-1.60103E-05,-2.08688E-05,-2.09408E-05,-1.69094E-05,-1.20223E-05,-8.05707E-06,-4.54003E-06,-1.92024E-06,-1.96267E-07,6.027E-07,1.18589E-06,1.59404E-06,1.76049E-06,1.73442E-06,1.80423E-06,1.79375E-06,1.67582E-06,1.40009E-06,1.11105E-06,9.40723E-07,8.16858E-07,7.01255E-07,5.53848E-07
556,556,EIA26T,0.000771147,-0.001804894,-0.001539078,-0.00154759,-0.001453904,-0.001364734,-0.001333117,-0.001322636,-0.001350724,-0.001388585,-0.001394703,-0.001379124,-0.001348902,-0.001305976,-0.001258821,-0.001211403,-0.001167275,-0.001127464,-0.001091586,-0.001056845,-0.001020415,-0.000889256,-0.000749824,-0.00060842,-0.00047632,-0.000361313,-0.00027213,-0.0002045,-0.000150988,-0.000106883,-6.82179E-05,-3.42103E-05,-1.75863E-06,1.81089E-05,3.32738E-05,4.37168E-05,4.95144E-05,5.3196E-05,5.26908E-05,4.17991E-05,2.87772E-05,1.73279E-05,7.78626E-06,-3.32807E-07,-6.76652E-06,-1.14157E-05,-1.4262E-05,-1.6275E-05,-1.77146E-05,-1.89581E-05,-1.98719E-05,-2.12339E-05,-2.25156E-05,-2.01461E-05,-1.6613E-05,-1.25358E-05,-8.31807E-06,-4.49638E-06,-2.00329E-06,-6.27061E-07,1.74274E-07,8.8586E-07,1.34498E-06,1.45095E-06,1.59054E-06,1.6956E-06,1.71006E-06,1.5775E-06,1.29385E-06,1.06453E-06,9.11495E-07,7.95335E-07,6.69724E-07,4.94422E-07
557,557,EIA25T,-0.000305822,-4.12405E-05,-0.000184957,-0.000214345,-0.000203367,-0.000162116,-0.000116176,-9.23879E-05,-9.56237E-05,-0.000120195,-0.000151021,-0.000174189,-0.000191076,-0.00019942,-0.000201802,-0.000199448,-0.000193575,-0.000186626,-0.000181447,-0.000177238,-0.000166175,-0.000156858,-0.000157113,-0.000157639,-0.000155733,-0.000152611,-0.000145853,-0.00013354,-0.000116827,-9.65615E-05,-7.43634E-05,-5.32997E-05,-3.38681E-05,-1.65164E-05,-1.18929E-06,7.20163E-06,1.43914E-05,1.818E-05,2.1521E-05,1.94249E-05,1.30601E-05,3.98606E-06,-4.56842E-06,-1.1178E-05,-1.58962E-05,-1.94278E-05,-2.2065E-05,-2.35755E-05,-2.47227E-05,-2.54961E-05,-2.56928E-05,-2.42122E-05,-2.28382E-05,-1.95166E-05,-1.65534E-05,-1.29562E-05,-8.61792E-06,-4.87732E-06,-2.44086E-06,-1.14895E-06,-2.19247E-07,5.36711E-07,1.02089E-06,1.17957E-06,1.36758E-06,1.48851E-06,1.52753E-06,1.40373E-06,1.17248E-06,9.86208E-07,8.57241E-07,7.52727E-07,6.34269E-07,4.53483E-07
558,558,EIA24T,-0.000599154,-3.24135E-05,-6.0986E-05,6.18135E-06,2.79331E-05,5.89771E-05,8.76109E-05,0.000102398,0.000103972,0.000105,0.000104954,0.000109295,0.000111001,0.000112196,0.000115163,0.000119486,0.000125547,0.000130348,0.000134848,0.00013983,0.000149289,0.000162975,0.000168266,0.000155925,0.000134599,0.000106603,7.63479E-05,4.52502E-05,1.4944E-05,-9.78245E-06,-2.65031E-05,-3.57588E-05,-3.92805E-05,-3.81752E-05,-3.41379E-05,-2.8953E-05,-2.43618E-05,-2.13205E-05,-1.71679E-05,-1.37746E-05,-1.28171E-05,-1.52472E-05,-2.03907E-05,-2.50616E-05,-2.79314E-05,-2.94704E-05,-3.05998E-05,-3.18002E-05,-3.22995E-05,-3.21243E-05,-3.16048E-05,-2.84514E-05,-2.31162E-05,-1.83102E-05,-1.56586E-05,-1.24706E-05,-8.21298E-06,-4.66773E-06,-2.30384E-06,-1.17442E-06,-1.87471E-07,5.92151E-07,1.02733E-06,1.23577E-06,1.48637E-06,1.63013E-06,1.65157E-06,1.48013E-06,1.24844E-06,1.05853E-06,9.14703E-07,7.89447E-07,6.36106E-07,4.25991E-07
559,559,EIA23T,-0.001659882,-0.000200971,0.000264242,0.000340837,0.000449757,0.000495995,0.000454297,0.000405637,0.000373921,0.000370743,0.00038479,0.000408532,0.000432844,0.000455554,0.000472694,0.000487453,0.000502517,0.000518817,0.000537565,0.000555703,0.00038842,0.000442524,0.000452717,0.000412448,0.000343131,0.000268577,0.000202138,0.000145706,9.83183E-05,5.8727E-05,2.42757E-05,-4.23676E-06,-2.67171E-05,-4.37021E-05,-5.60764E-05,-6.31797E-05,-6.83873E-05,-7.07735E-05,-6.5134E-05,-5.87547E-05,-5.27284E-05,-4.82839E-05,-4.52736E-05,-4.41849E-05,-4.50697E-05,-4.54739E-05,-4.48731E-05,-4.32335E-05,-4.16259E-05,-3.99602E-05,-3.81773E-05,-3.1761E-05,-2.24777E-05,-1.71661E-05,-1.45077E-05,-1.18947E-05,-7.84772E-06,-4.46187E-06,-2.30339E-06,-1.16595E-06,-1.19023E-07,6.7622E-07,1.04159E-06,1.35275E-06,1.66629E-06,1.82219E-06,1.7901E-06,1.57829E-06,1.3502E-06,1.15394E-06,9.98251E-07,8.39104E-07,6.33689E-07,3.93992E-07
560,560,EIA22T,-0.002697175,-0.001719889,-0.000899159,-0.000460388,-0.000233378,-0.00018928,-0.000175749,-0.000118968,-0.00012276,-0.0001587,-0.000203006,-0.000255348,-0.000309843,-0.000359603,-0.000401614,-0.000431002,-0.000445015,-0.000445323,-0.000436818,-0.000423082,-0.000408579,-0.000324328,-0.000224244,-0.000125682,-4.63476E-05,8.9036E-06,3.32202E-05,3.54521E-05,2.23916E-05,2.91064E-06,-1.75098E-05,-3.76239E-05,-5.74302E-05,-7.38859E-05,-8.95752E-05,-0.000102133,-0.000110716,-0.000114525,-0.00010779,-9.86091E-05,-8.82368E-05,-7.86694E-05,-7.12185E-05,-6.56269E-05,-6.14367E-05,-5.84051E-05,-5.60149E-05,-5.32623E-05,-4.96509E-05,-4.55839E-05,-4.16877E-05,-3.25475E-05,-2.13679E-05,-1.61968E-05,-1.36217E-05,-1.15729E-05,-8.07235E-06,-4.97442E-06,-3.00244E-06,-1.68409E-06,-5.68276E-07,2.79384E-07,6.95547E-07,1.0864E-06,1.42586E-06,1.62596E-06,1.60003E-06,1.42728E-06,1.24659E-06,1.08914E-06,9.5438E-07,8.04848E-07,5.8917E-07,3.50877E-07
561,561,EIA21T,0.002116937,-0.003232033,-0.00275492,-0.001931645,-0.001268576,-0.000959735,-0.00084342,-0.000879164,-0.000949434,-0.00096031,-0.000927177,-0.000888023,-0.000843603,-0.000798197,-0.00075409,-0.000714963,-0.000683094,-0.000653889,-0.000628858,-0.000606273,-0.000578507,-0.000518407,-0.000449607,-0.000379281,-0.000317163,-0.000265644,-0.000228324,-0.000198329,-0.000174791,-0.000160002,-0.000152975,-0.000148964,-0.000149434,-0.000150572,-0.000150832,-0.000148948,-0.000144663,-0.00014084,-0.000128205,-0.000118735,-0.00010907,-9.93674E-05,-9.00069E-05,-8.15449E-05,-7.37212E-05,-6.67255E-05,-6.04551E-05,-5.51051E-05,-5.0943E-05,-4.65915E-05,-4.17219E-05,-3.09036E-05,-1.86861E-05,-1.32931E-05,-1.10955E-05,-9.71793E-06,-7.69736E-06,-5.47437E-06,-3.83093E-06,-2.24042E-06,-1.01273E-06,-1.42245E-07,4.32111E-07,9.59241E-07,1.40057E-06,1.65827E-06,1.57715E-06,1.43346E-06,1.2785E-06,1.15951E-06,1.02547E-06,8.20641E-07,5.42524E-07,2.64961E-07
562,562,EIA11T,0.000433218,0.002061525,0.001924718,0.001494461,0.001181846,0.000989359,0.000890564,0.000860792,0.000858443,0.000858671,0.000859273,0.000859242,0.00084913,0.000826769,0.00080122,0.000776574,0.000752475,0.0007279,0.000699072,0.000669323,0.000634024,0.000590316,0.000502634,0.00045014,0.000427119,0.000405542,0.000387841,0.000370186,0.000339622,0.000295786,0.000245744,0.000196147,0.000150978,0.000113293,8.35828E-05,6.11475E-05,4.44182E-05,3.13471E-05,8.08462E-06,4.33369E-06,6.63909E-06,1.04992E-05,1.20146E-05,1.14812E-05,9.28025E-06,5.99758E-06,1.9764E-06,-2.31753E-06,-6.49836E-06,-9.88964E-06,-1.29798E-05,-2.00545E-05,-2.40656E-05,-2.34531E-05,-1.85264E-05,-1.32116E-05,-8.73626E-06,-5.48431E-06,-2.78607E-06,-7.69299E-07,5.14036E-07,9.70077E-07,1.33872E-06,1.5811E-06,1.5832E-06,1.51304E-06,1.4942E-06,1.38872E-06,1.24268E-06,1.0339E-06,8.61338E-07,7.59176E-07,6.67469E-07,5.68337E-07
563,563,EIA12T,0.006815341,0.004480868,0.002786708,0.002119226,0.001986442,0.00192019,0.001892132,0.001835929,0.00175897,0.001701822,0.001649731,0.00160827,0.001568233,0.001521327,0.001468409,0.001414629,0.001361966,0.001311529,0.00126415,0.001219153,0.001164136,0.001022919,0.000908552,0.000776663,0.000676465,0.000591758,0.000508244,0.000428984,0.000359348,0.000298265,0.000246242,0.000201094,0.000162536,0.000130662,0.000104447,8.24679E-05,6.43708E-05,5.01825E-05,2.50489E-05,1.83007E-05,1.61107E-05,1.61028E-05,1.53516E-05,1.25182E-05,9.52543E-06,5.64685E-06,1.58917E-06,-2.5336E-06,-6.58213E-06,-1.02904E-05,-1.3373E-05,-2.04341E-05,-2.46248E-05,-2.41854E-05,-1.92508E-05,-1.3904E-05,-9.40056E-06,-5.80548E-06,-3.06582E-06,-1.09425E-06,1.23279E-07,6.48358E-07,1.06327E-06,1.32589E-06,1.35147E-06,1.32732E-06,1.30312E-06,1.22275E-06,1.09583E-06,9.21417E-07,7.89941E-07,7.09278E-07,6.29252E-07,5.35082E-07
564,564,EIA13T,-0.000694288,0.000107975,0.000480213,0.000520744,0.000526599,0.00049704,0.000481305,0.000466639,0.00046013,0.000470845,0.00047404,0.000477968,0.000488137,0.000491018,0.000487457,0.000480777,0.000472338,0.00046347,0.000455433,0.000446787,0.00051393,0.000473963,0.000441106,0.000403133,0.000414811,0.000354363,0.000301494,0.000255254,0.000211563,0.000179802,0.000158009,0.000141733,0.000128221,0.000116638,0.000104558,9.11505E-05,7.80458E-05,6.60304E-05,4.20413E-05,3.3027E-05,2.68558E-05,2.13948E-05,1.69126E-05,1.25986E-05,7.51939E-06,2.90586E-06,-1.3131E-06,-4.96277E-06,-8.18673E-06,-1.10484E-05,-1.35419E-05,-1.88146E-05,-2.31016E-05,-2.30725E-05,-1.88013E-05,-1.37112E-05,-9.34262E-06,-5.61332E-06,-2.94797E-06,-1.12254E-06,-7.32074E-09,5.89543E-07,1.01016E-06,1.27318E-06,1.29808E-06,1.3232E-06,1.30739E-06,1.2463E-06,1.08552E-06,9.06689E-07,7.86089E-07,7.06636E-07,6.25205E-07,5.19276E-07
565,565,EIA14T,0.001914407,0.002096523,0.000967937,0.000795853,0.000762967,0.00065652,0.000591028,0.000526144,0.000455506,0.000406597,0.000371758,0.000325367,0.000273649,0.000221483,0.000172594,0.000127742,8.86835E-05,5.42536E-05,2.4489E-05,1.39209E-07,-4.90095E-05,-0.00010117,-0.00013224,-0.00013888,-0.000141185,-0.000129367,-0.0001046,-6.86202E-05,-4.16579E-05,-1.35919E-05,7.64458E-06,2.37727E-05,3.84171E-05,5.17942E-05,6.23547E-05,6.90099E-05,7.21972E-05,7.26768E-05,5.8457E-05,4.2162E-05,2.93357E-05,1.96806E-05,1.15548E-05,4.1739E-06,-1.58184E-06,-6.95856E-06,-1.09724E-05,-1.37739E-05,-1.5543E-05,-1.68712E-05,-1.78193E-05,-1.93377E-05,-2.25069E-05,-2.20029E-05,-1.80901E-05,-1.34686E-05,-9.17091E-06,-5.37258E-06,-2.80466E-06,-1.11664E-06,-1.30789E-07,5.53855E-07,9.98525E-07,1.22272E-06,1.27985E-06,1.34406E-06,1.34784E-06,1.28835E-06,1.09227E-06,9.10479E-07,7.95678E-07,7.11314E-07,6.25402E-07,5.00984E-07
566,566,EIA15T,0.001855281,0.000778816,6.70821E-05,-0.000366347,-0.000555519,-0.00060578,-0.000614384,-0.000634077,-0.000674868,-0.000722093,-0.000756987,-0.000784603,-0.000805237,-0.000818072,-0.000824349,-0.000822269,-0.000816727,-0.000813261,-0.000814196,-0.000817239,-0.000565111,-0.000607451,-0.000583591,-0.000521955,-0.000434353,-0.00034169,-0.000251828,-0.000173048,-0.000107477,-6.20873E-05,-2.85598E-05,-7.76148E-06,8.29139E-06,2.29671E-05,3.68352E-05,4.80547E-05,5.53476E-05,5.86511E-05,5.07099E-05,3.73837E-05,2.2485E-05,9.95274E-06,2.3609E-07,-5.9685E-06,-1.06733E-05,-1.48196E-05,-1.81731E-05,-2.03534E-05,-2.16777E-05,-2.23484E-05,-2.25953E-05,-2.36811E-05,-2.31826E-05,-2.09957E-05,-1.8203E-05,-1.45058E-05,-9.89072E-06,-5.99549E-06,-3.54814E-06,-2.03741E-06,-8.99989E-07,-1.07793E-07,4.05939E-07,6.59184E-07,8.27295E-07,9.27193E-07,9.82768E-07,9.56803E-07,8.45197E-07,7.49048E-07,6.79918E-07,6.23787E-07,5.60279E-07,4.26627E-07
567,567,EIA16T,-0.000213306,-0.00048267,-0.000221706,-0.000151985,-0.000154717,-0.000164927,-0.000196871,-0.000244319,-0.000274495,-0.000296455,-0.000306811,-0.000305524,-0.000304923,-0.000302883,-0.0002984,-0.000292014,-0.000284167,-0.000274807,-0.000266833,-0.000260372,-0.000199732,-0.000196191,-0.000190519,-0.000183884,-0.000167254,-0.000142124,-0.000113809,-8.98215E-05,-7.15804E-05,-5.80538E-05,-4.48998E-05,-3.48734E-05,-2.86934E-05,-1.97429E-05,-1.42695E-05,-9.00404E-06,-2.57539E-06,4.38367E-06,1.31942E-05,8.08469E-06,-2.20313E-06,-1.25625E-05,-2.04531E-05,-2.56905E-05,-2.83967E-05,-2.94199E-05,-2.99251E-05,-3.06358E-05,-3.08897E-05,-3.07071E-05,-3.00712E-05,-2.67521E-05,-2.29272E-05,-1.93121E-05,-1.6987E-05,-1.38475E-05,-9.46121E-06,-5.86413E-06,-3.51172E-06,-2.08566E-06,-9.81978E-07,-1.45327E-07,3.67571E-07,6.49836E-07,8.43169E-07,9.80165E-07,1.06115E-06,1.00648E-06,8.9733E-07,7.81861E-07,7.11869E-07,6.45906E-07,5.60179E-07,4.01157E-07
568,568,EIA17T,-0.000660039,0.000195418,0.000300315,6.83841E-05,6.89048E-06,-2.65488E-05,-2.81781E-05,-1.55226E-05,-5.80875E-06,1.11704E-05,2.89096E-05,3.8686E-05,4.35498E-05,4.68666E-05,4.99597E-05,5.44778E-05,5.61201E-05,5.62037E-05,5.7556E-05,5.88377E-05,7.82052E-05,9.49341E-05,0.00012713,0.000160361,0.000169327,0.000152924,0.000114576,6.90466E-05,2.89219E-05,-5.68345E-07,-2.05523E-05,-3.18319E-05,-3.50051E-05,-3.78358E-05,-3.98969E-05,-3.84561E-05,-3.75895E-05,-3.59912E-05,-2.91276E-05,-3.0731E-05,-3.39174E-05,-3.60937E-05,-3.8305E-05,-4.06097E-05,-4.21583E-05,-4.22712E-05,-4.12186E-05,-3.9415E-05,-3.81743E-05,-3.69472E-05,-3.55383E-05,-2.99673E-05,-2.22894E-05,-1.78139E-05,-1.55751E-05,-1.30403E-05,-9.06053E-06,-5.73055E-06,-3.49281E-06,-2.1213E-06,-1.01036E-06,-1.60287E-07,3.32859E-07,6.60154E-07,9.03367E-07,1.07893E-06,1.16243E-06,1.07387E-06,9.62382E-07,8.38686E-07,7.58833E-07,6.7993E-07,5.56726E-07,3.75458E-07
